source_file,constant_key,quantity,value_raw,value_numeric,uncertainty_raw,uncertainty_numeric,unit_raw,selected_for_strong_pipeline,cleaning_note,cleaned_utc
nist_codata_2022_allascii_raw_benchmark_001.txt,rydberg_constant_times_hc_in_ev,Rydberg constant times hc in eV,13.605 693 122 990,13.60569312299,0.000 000 000 015,1.5e-11,eV,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,rydberg_constant_times_hc_in_j,Rydberg constant times hc in J,2.179 872 361 1030 e-18,2.179872361103e-18,0.000 000 000 0024 e-18,2.4e-30,J,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,sackur_tetrode_constant_1_k_100_kpa,"Sackur-Tetrode constant (1 K, 100 kPa)",-1.151 707 534 96,-1.15170753496,0.000 000 000 47,4.7e-10,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,sackur_tetrode_constant_1_k_101_325_kpa,"Sackur-Tetrode constant (1 K, 101.325 kPa)",-1.164 870 521 49,-1.16487052149,0.000 000 000 47,4.7e-10,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,second_radiation_constant,second radiation constant,1.438 776 877... e-2,0.01438776877,(exact),,m K,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,shielded_helion_gyromag_ratio,shielded helion gyromag. ratio,2.037 894 6078 e8,203789460.78,0.000 000 0018 e8,0.18,s^-1 T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,shielded_helion_gyromag_ratio_in_mhz_t,shielded helion gyromag. ratio in MHz/T,32.434 100 033,32.434100033,0.000 000 028,2.8e-08,MHz T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,shielded_helion_mag_mom,shielded helion mag. mom.,-1.074 553 110 35 e-26,-1.07455311035e-26,0.000 000 000 93 e-26,9.3e-36,J T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,shielded_helion_mag_mom_to_bohr_magneton_ratio,shielded helion mag. mom. to Bohr magneton ratio,-1.158 671 494 57 e-3,-0.00115867149457,0.000 000 000 94 e-3,9.4e-13,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,shielded_helion_mag_mom_to_nuclear_magneton_ratio,shielded helion mag. mom. to nuclear magneton ratio,-2.127 497 7624,-2.1274977624,0.000 000 0017,1.7e-09,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,shielded_helion_to_proton_mag_mom_ratio,shielded helion to proton mag. mom. ratio,-0.761 766 577 21,-0.76176657721,0.000 000 000 66,6.6e-10,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,shielded_helion_to_shielded_proton_mag_mom_ratio,shielded helion to shielded proton mag. mom. ratio,-0.761 786 1334,-0.7617861334,0.000 000 0031,3.1e-09,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,shielded_proton_gyromag_ratio,shielded proton gyromag. ratio,2.675 153 194 e8,267515319.4,0.000 000 011 e8,1.1,s^-1 T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,shielded_proton_gyromag_ratio_in_mhz_t,shielded proton gyromag. ratio in MHz/T,42.576 385 43,42.57638543,0.000 000 17,1.7e-07,MHz T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,shielded_proton_mag_mom,shielded proton mag. mom.,1.410 570 5830 e-26,1.410570583e-26,0.000 000 0058 e-26,5.8e-35,J T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,shielded_proton_mag_mom_to_bohr_magneton_ratio,shielded proton mag. mom. to Bohr magneton ratio,1.520 993 1551 e-3,0.0015209931551,0.000 000 0062 e-3,6.2e-12,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,shielded_proton_mag_mom_to_nuclear_magneton_ratio,shielded proton mag. mom. to nuclear magneton ratio,2.792 775 648,2.792775648,0.000 000 011,1.1e-08,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,shielding_difference_of_d_and_p_in_hd,shielding difference of d and p in HD,1.987 70 e-8,1.9877e-08,0.000 10 e-8,1e-12,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,shielding_difference_of_t_and_p_in_ht,shielding difference of t and p in HT,2.394 50 e-8,2.3945e-08,0.000 20 e-8,2e-12,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,speed_of_light,speed of light in vacuum,299 792 458,299792458.0,(exact),,m s^-1,True,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,standard_acceleration_of_gravity,standard acceleration of gravity,9.806 65,9.80665,(exact),,m s^-2,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,standard_atmosphere,standard atmosphere,101 325,101325.0,(exact),,Pa,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,standard_state_pressure,standard-state pressure,100 000,100000.0,(exact),,Pa,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,stefan_boltzmann_constant,Stefan-Boltzmann constant,5.670 374 419... e-8,5.670374419e-08,(exact),,W m^-2 K^-4,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,tau_compton_wavelength,tau Compton wavelength,6.977 71 e-16,6.97771e-16,0.000 47 e-16,4.7e-20,m,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,tau_electron_mass_ratio,tau-electron mass ratio,3477.23,3477.23,0.23,0.23,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,tau_energy_equivalent,tau energy equivalent,1776.86,1776.86,0.12,0.12,MeV,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,tau_mass,tau mass,3.167 54 e-27,3.16754e-27,0.000 21 e-27,2.1e-31,kg,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,tau_mass_energy_equivalent,tau mass energy equivalent,2.846 84 e-10,2.84684e-10,0.000 19 e-10,1.9e-14,J,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,tau_mass_in_u,tau mass in u,1.907 54,1.90754,0.000 13,0.00013,u,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,tau_molar_mass,tau molar mass,1.907 54 e-3,0.00190754,0.000 13 e-3,1.3e-07,kg mol^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,tau_muon_mass_ratio,tau-muon mass ratio,16.8170,16.817,0.0011,0.0011,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,tau_neutron_mass_ratio,tau-neutron mass ratio,1.891 15,1.89115,0.000 13,0.00013,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,tau_proton_mass_ratio,tau-proton mass ratio,1.893 76,1.89376,0.000 13,0.00013,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,thomson_cross_section,Thomson cross section,6.652 458 7051 e-29,6.6524587051e-29,0.000 000 0062 e-29,6.2e-38,m^2,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,triton_electron_mass_ratio,triton-electron mass ratio,5496.921 535 51,5496.92153551,0.000 000 21,2.1e-07,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,triton_g_factor,triton g factor,5.957 924 930,5.95792493,0.000 000 012,1.2e-08,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,triton_mag_mom,triton mag. mom.,1.504 609 5178 e-26,1.5046095178e-26,0.000 000 0030 e-26,3e-35,J T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,triton_mag_mom_to_bohr_magneton_ratio,triton mag. mom. to Bohr magneton ratio,1.622 393 6648 e-3,0.0016223936648,0.000 000 0032 e-3,3.2e-12,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,triton_mag_mom_to_nuclear_magneton_ratio,triton mag. mom. to nuclear magneton ratio,2.978 962 4650,2.978962465,0.000 000 0059,5.9e-09,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,triton_mass,triton mass,5.007 356 7512 e-27,5.0073567512e-27,0.000 000 0016 e-27,1.6e-36,kg,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,triton_mass_energy_equivalent,triton mass energy equivalent,4.500 387 8119 e-10,4.5003878119e-10,0.000 000 0014 e-10,1.4e-19,J,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,triton_mass_energy_equivalent_in_mev,triton mass energy equivalent in MeV,2808.921 136 68,2808.92113668,0.000 000 88,8.8e-07,MeV,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,triton_mass_in_u,triton mass in u,3.015 500 715 97,3.01550071597,0.000 000 000 10,1e-10,u,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,triton_molar_mass,triton molar mass,3.015 500 719 13 e-3,0.00301550071913,0.000 000 000 94 e-3,9.4e-13,kg mol^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,triton_proton_mass_ratio,triton-proton mass ratio,2.993 717 034 03,2.99371703403,0.000 000 000 10,1e-10,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,triton_relative_atomic_mass,triton relative atomic mass,3.015 500 715 97,3.01550071597,0.000 000 000 10,1e-10,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,triton_to_proton_mag_mom_ratio,triton to proton mag. mom. ratio,1.066 639 9189,1.0666399189,0.000 000 0021,2.1e-09,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,unified_atomic_mass_unit,unified atomic mass unit,1.660 539 068 92 e-27,1.66053906892e-27,0.000 000 000 52 e-27,5.2e-37,kg,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,vacuum_electric_permittivity,vacuum electric permittivity,8.854 187 8188 e-12,8.8541878188e-12,0.000 000 0014 e-12,1.4e-21,F m^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,vacuum_mag_permeability,vacuum mag. permeability,1.256 637 061 27 e-6,1.25663706127e-06,0.000 000 000 20 e-6,2e-16,N A^-2,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,von_klitzing_constant,von Klitzing constant,25 812.807 45...,25812.80745,(exact),,ohm,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,weak_mixing_angle,weak mixing angle,0.223 05,0.22305,0.000 23,0.00023,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,wien_frequency_displacement_law_constant,Wien frequency displacement law constant,5.878 925 757... e10,58789257570.0,(exact),,Hz K^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,wien_wavelength_displacement_law_constant,Wien wavelength displacement law constant,2.897 771 955... e-3,0.002897771955,(exact),,m K,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,w_to_z_mass_ratio,W to Z mass ratio,0.881 45,0.88145,0.000 13,0.00013,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
